,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_foryou,hash_foryoupage,hash_fyp,hash_fypシ,hash_jamaica,hash_jamaicantiktok,hash_jamaicatiktok,hash_tiktok,hash_trending,hash_viral
1,JM,7100385989419486469,1653187443,New Dance Challenge called Crook Slide.🔥 Do it and tag me. Use the hashtags #crookslidechallenge #crookslide #fyp #culprit1don #jamaicatiktok #viral,6977510783240750085,Culprit🚷,"🇯🇲🤦🏾‍♂️
Dm on ig for promos🤙🏾",0,False,https://www.tiktok.com/@culprit.vs/video/7100385989419486469?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100385989419486469&source=h5_m,336153,644,352,2276,46034,7094824133921770246,7094824133921770246,72,7094824133921770246,original sound - thee.jamaican.spam,Hood gang #2😤🫶🏼,7.00680721759681e+18,Hood gang #2😤🫶🏼,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7094824139734731525.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c093f98cac1446a589619be819f856a9.json,False,False,,,,,[],0,0,Jamaica,#crookslidechallenge #crookslide #fyp #culprit1don #jamaicatiktok #viral,0,0,1,0,0,0,1,0,0,1
2,JM,7097615347351571718,1652542351,Not on this chipper Tuesday morning ‼️ #fyp #jamaicantiktok🇯🇲viral,6564810043022557190,Kushiana,"Renée 👸🏻👑
Gemini🦄
Gay Asf (stem)🏳️‍🌈
Get me to 10k 🥺‼️",0,False,https://www.tiktok.com/@kush.iana/video/7097615347351571718?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097615347351571718&source=h5_m,192305,259,877,1657,16580,7094421391843281666,7094421391843281666,72,7094421391843281666,original sound - georgiegirl7777,Georgie Marshall 7,6.841510155823252e+18,Georgie Marshall 7,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7094421366434204418.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/fba7f1b44330499dfde5b56ff0653a3e.json,False,False,,,,,[],0,0,Jamaica,#fyp #jamaicantiktok🇯🇲viral,0,0,1,0,0,1,0,0,0,1
3,JM,7083900507164626181,1649349116,finesse 🔥,7016373444036379654,statementboss1,"tiktoker💄🥰💖
God's perfect creation ❤
Click the link below to order ⤵️",0,False,https://www.tiktok.com/@statementboss1/video/7083900507164626181?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083900507164626181&source=h5_m,1102917,500,1721,6476,69829,7083900484901210886,7083900484901210886,72,7083900484901210886,original sound - statementboss1,statementboss1,7.01637344403638e+18,statementboss1,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7083900496720792326.mp3,,False,False,,,,,[],0,0,Jamaica,,0,0,0,0,0,0,0,0,0,0
4,JM,7103247731359206661,1653853743,"He reacreated this video many years ago, and it’s been going around #foryou #jamaicantiktok",6784191919708341253,Britney Gooden,"Vlogs 
Food 
✨the quiet girl that makes TikToks✨
🇯🇲",0,False,https://www.tiktok.com/@itsbritney_g/video/7103247731359206661?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103247731359206661&source=h5_m,133750,100,63,156,20102,7094581617431235333,7094581617431235333,72,7094581617431235333,original sound - ripdamaniii,1didi,7.066522625209058e+18,1didi,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7094581641347123973.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/9244cac2e7cc7a235947237431c7cac5.json,False,False,,,,,[],0,0,Jamaica,#foryou #jamaicantiktok,1,0,0,0,0,1,0,0,0,0
5,JM,7097385045400227078,1652488731,When Wifey talk bwoy haffi walk🤦🏾🤣🤣,6916646811811087365,Wayne Marshall,,0,False,https://www.tiktok.com/@waynemarsheezy/video/7097385045400227078?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097385045400227078&source=h5_m,550212,1226,1184,1755,68947,7086264752310684421,7086264752310684421,72,7086264752310684421,"original sound - otp_control (Contains music from: Bwoii Affi"" Watch Eh Style - 1Biggs Don)","Contains music from: ""Bwoii Affi"" Watch Eh Style""",6.893700174443906e+18,OTP Control,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7086264749293619974.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/614543879cadfc6e569b382661515aca.json,False,False,1Biggs Don,"Bwoii Affi"" Watch Eh Style","original sound - otp_control (Contains music from: Bwoii Affi"" Watch Eh Style - 1Biggs Don)","Contains music from: ""Bwoii Affi"" Watch Eh Style""",[],0,0,Jamaica,,0,0,0,0,0,0,0,0,0,0
6,US,7086665358324534533,1649992859, ,6779005711038333958,yaad gyol,Spam Like=BLOCK,0,False,https://www.tiktok.com/@yaadgyol/video/7086665358324534533?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086665358324534533&source=h5_m,147681,319,265,1131,11769,7078002861032606470,7078002861032606470,72,7078002861032606470,original sound - j4hiem.fr (Contains music from: Surgery - SIlk Boss),"Contains music from: ""Surgery""",7.077947832766072e+18,dunce,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7078002871186672390.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/56b0510470a745a08d6e4c9b06b28484.json,False,False,SIlk Boss,Surgery,original sound - j4hiem.fr (Contains music from: Surgery - SIlk Boss),"Contains music from: ""Surgery""",[],0,0,Jamaica,,0,0,0,0,0,0,0,0,0,0
7,JM,7102883000794303786,1653768822,@Ding Dong Ravers @Monique Miller-Maddix #jamaicatiktok,6780775405823493125,Chrissy 💕😋,"Jesus lover ✝️❣️
21 || Dancer 
🇯🇲🇯🇲🇯🇲",0,False,https://www.tiktok.com/@chrissy_lindo_/video/7102883000794303786?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102883000794303786&source=h5_m,157256,268,172,421,15575,7099470829787908870,7099470829787908870,72,7099470829787908870,original sound - dingdongravers1 (Contains music from: BOUNCE - Ding Dong & Dunw3ll),"Contains music from: ""BOUNCE""",6.924885590841181e+18,Ding Dong Ravers,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099470850792884997.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/0ecb9355cefb247d645722ecca1254fb.json,False,False,Ding Dong & Dunw3ll,BOUNCE,original sound - dingdongravers1 (Contains music from: BOUNCE - Ding Dong & Dunw3ll),"Contains music from: ""BOUNCE""",[],0,0,Jamaica,#jamaicatiktok,0,0,0,0,0,0,1,0,0,0
0,US,7093937533427387694,1651686043,🚨Green man face reveal🚨😜 #wowyoucanreallydance,6808739390341694470,Kelli,"Hi :)
📧: hello@happykelli.com",0,False,https://m.tiktok.com/v/7093937533427387694.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093937533427387694&source=h5_m,33454651,7858,3865,17064,2637755,6518300055936439296,6518300055936439296,10036,6518300055936439296,Coincidance,Handsome Dancer,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/abb63284905e43e89affb9a6f3b35acf,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/359fa105a5a3414b9bf9154288ad8ae0,False,True,,,,,[],0,0,Jamaica,#wowyoucanreallydance,0,0,0,0,0,0,0,0,0,0
1,JM,7094744624597699846,1651873959,#fyp #foryou #foryoupage #trending #viral ##caribbeantiktokeurs #makemefamous dc:@andelleslife 🥳🥳😩😩,6667906500596400134,Täñ Yää,"CEO OF NEVER BEING ON THE FYP😭👅 13k
Snap@ tans.pans IG@ xx.tan_yaa.xx
🇱🇨🇱🇨",0,False,https://m.tiktok.com/v/7094744624597699846.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094744624597699846&source=h5_m,147279,70,24,256,10458,7073526922914974470,7073526922914974470,72,7073526922914974470,original sound - bbyshl5,🧝🏾‍♀️,6.805131795233113e+18,🧝🏾‍♀️,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7073526919379176198.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1586f53f59b95061640f32286f30d611.json,False,False,,,,,[],0,0,Jamaica,#fyp #foryou #foryoupage #trending #viral ##caribbeantiktokeurs #makemefamous,1,1,1,0,0,0,0,0,1,1
2,JM,7080565960977042694,1648572731, ,6786300552517108741,Kimmy British,"FOLLOW ME ON INSTA ⬆️
LUXURY PRESS-ON NAILS ⬇️",0,False,https://m.tiktok.com/v/7080565960977042694.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080565960977042694&source=h5_m,158727,120,129,432,12328,7017978842635930374,7017978842635930374,72,7017978842635930374,The D word (Contains music from: Doctor Who - Miracle),"Contains music from: ""Doctor Who""",6.764848736277104e+18,Rebeccanicolestar,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7017978911204395781.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/73c12485b2511eed105beda0bfd6079a.json,False,False,Miracle,Doctor Who,The D word (Contains music from: Doctor Who - Miracle),"Contains music from: ""Doctor Who""",[],0,0,Jamaica,,0,0,0,0,0,0,0,0,0,0
3,JM,7098064585617345798,1652646948,#fypシ #guyanesetiktok #viral,6794579020903662597,So wavey 🌊🇬🇫🇬🇾,Just for fun,0,False,https://m.tiktok.com/v/7098064585617345798.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098064585617345798&source=h5_m,274518,105,1643,5897,14999,7061009499473758982,7061009499473758982,72,7061009499473758982,original sound - badbadoseditzz.246 (Contains music from: I'll Touch the Sky - Teejay & Damage Musiq),"Contains music from: ""I'll Touch the Sky""",7.060852383361795e+18,BadbadosEditzz,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7061009525784349445.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/b5581e519dc68a86b73ce2fc9da211d4.json,False,False,Teejay & Damage Musiq,I'll Touch the Sky,original sound - badbadoseditzz.246 (Contains music from: I'll Touch the Sky - Teejay & Damage Musiq),"Contains music from: ""I'll Touch the Sky""",[],0,0,Jamaica,#fypシ #guyanesetiktok #viral,0,0,0,1,0,0,0,0,0,1
4,JM,7095537234123738374,1652058505,Kids selling curry crab and boil crab on the street side in Jamaica 🇯🇲,6791650762142876677,Nardo Ranks,I offer Tour trip transportation in Jamaica. Follow on Instagram @yardman_tours,0,False,https://m.tiktok.com/v/7095537234123738374.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095537234123738374&source=h5_m,717625,571,315,428,38521,7095537191165709061,7095537191165709061,72,7095537191165709061,original sound - yardman_tours,Nardo Ranks,6.791650762142877e+18,Nardo Ranks,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7095537188057778950.mp3,,False,False,,,,,[],0,0,Jamaica,,0,0,0,0,0,0,0,0,0,0
5,JM,7101023607349972229,1653335899,😭😭#foryoupage #fypシ゚viral #follow ###viral #fypシ #fyp,7041786659286025221,Female Don 🇯🇲,"~Female Don~
🥺like…follow …comment…share ….let’s vybe🫀
___________________4k?",0,False,https://m.tiktok.com/v/7101023607349972229.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101023607349972229&source=h5_m,98620,61,67,406,9878,6880942137744100102,6880942137744100102,72,6880942137744100102,original sound - _ruffbreed,_ruffbreed,6.756227046903121e+18,_ruffbreed,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6880941896877837061.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/ab114b1e9b5886b9634d0ecdcf13cc28.json,False,False,,,,,[],0,0,Jamaica,#foryoupage #fypシ゚viral #follow ###viral #fypシ #fyp,0,1,1,2,0,0,0,0,0,2
6,GH,7102910416929541381,1653775207,#greenscreenvideo,6726127655891158017,Pretty_delali,"I’m friendly ❤️
4K?💔😩
Content creator 🕺
🇬🇭🚨 
 @Adriellymendeces😊❤️",0,False,https://m.tiktok.com/v/7102910416929541381.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102910416929541381&source=h5_m,737690,438,2087,17447,72483,7087113235861719813,7087113235861719813,72,7087113235861719813,original sound - stirflex (Contains music from: Gogo Dance - El Alfa & Chael Produciendo),"Contains music from: ""Gogo Dance""",6.92775759039221e+18,Stirflex,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7087113283337063173.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1ff08a299e2db4c70d7a2a994177212b.json,False,False,El Alfa & Chael Produciendo,Gogo Dance,original sound - stirflex (Contains music from: Gogo Dance - El Alfa & Chael Produciendo),"Contains music from: ""Gogo Dance""",[],0,0,Jamaica,#greenscreenvideo,0,0,0,0,0,0,0,0,0,0
7,US,7074215658006793514,1647094186,Mommy girl 🖤😍 #mommyandme #fyp #viral #tiktokmoms #fashion #goldenmylook,6921356152022991877,Goldenn Beautyy,"I’m a designer, all Mommy&Me Sets by me

Contact me at info@gmlofficial.com",0,False,https://m.tiktok.com/v/7074215658006793514.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7074215658006793514&source=h5_m,6869465,1337,6626,73212,408861,7074215602641963822,7074215602641963822,72,7074215602641963822,original sound - goldennbeautyy (Contains music from: TWINNEM - Coi Leray),"Contains music from: ""TWINNEM""",6.921356152022992e+18,Goldenn Beautyy,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7074215637710834478.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/fb251351bb2bd6dfd9756d2dc7436057.json,False,False,Coi Leray,TWINNEM,original sound - goldennbeautyy (Contains music from: TWINNEM - Coi Leray),"Contains music from: ""TWINNEM""",[],0,0,Jamaica,#mommyandme #fyp #viral #tiktokmoms #fashion #goldenmylook,0,0,1,0,0,0,0,0,0,1
0,US,7076992050096540974,1647740615,FAKE BLOOD🩸 prank on fiancé 😂 #fyp #_thewilliamsfamily1,6802316861603267590,Gianna&Ju’Wan,Welcome to the Williams Family🤍,0,False,https://m.tiktok.com/v/7076992050096540974.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076992050096540974&source=h5_m,16072461,22329,42014,3286,2339450,7076992044165679918,7076992044165679918,72,7076992044165679918,original sound - _thewilliamsfamily1,Gianna&Ju’Wan,6.802316861603268e+18,Gianna&Ju’Wan,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7076992062507240238.mp3,,False,False,,,,,[],0,0,Jamaica,#fyp #_thewilliamsfamily1,0,0,1,0,0,0,0,0,0,0
1,JM,7091570243230829830,1651134869,Jah Jah talk to mi dem jus kill mi madda a weh dem waah do mi 😭😭😭😭😭😭😭😭😭😭😭😭,7058147258948830214,icequeen1234,,0,False,https://m.tiktok.com/v/7091570243230829830.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091570243230829830&source=h5_m,1269464,947,344,1182,72680,7053313169128704774,7053313169128704774,72,7053313169128704774,original sound - gadly_editz (Contains music from: Born Fighter - Jahshii),"Contains music from: ""Born Fighter""",7.025625055690999e+18,Gadly_editz,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7053313200003025669.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/3a3fe5a37d9afb4df0a7d5f164695a9e.json,False,False,Jahshii,Born Fighter,original sound - gadly_editz (Contains music from: Born Fighter - Jahshii),"Contains music from: ""Born Fighter""",[],0,0,Jamaica,,0,0,0,0,0,0,0,0,0,0
2,JM,7081766773715946758,1648852317,Reply to @thegreatkortex  #fyp #locs #naturallocs #naturalhair,6780397675784782854,Danielle Loxs,"I been growing my locs for 21 yrs 
Business inquires-daniellelox216@gmail.com",0,False,https://m.tiktok.com/v/7081766773715946758.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081766773715946758&source=h5_m,351441,248,23,58,13187,7078354030547700526,7078354030547700526,72,7078354030547700526,original sound - elidadonn (Contains music from: I Like - Guy),"Contains music from: ""I Like""",6.766280713869247e+18,Sturdy,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7078354049959201582.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/8d7a4b4ebbb622ef0dede9f79dc715b3.json,False,False,Guy,I Like,original sound - elidadonn (Contains music from: I Like - Guy),"Contains music from: ""I Like""",[],0,0,Jamaica,#fyp #locs #naturallocs #naturalhair,0,0,1,0,0,0,0,0,0,0
3,US,7070966105904418094,1646337591,#viral #meme #funny #fyp #foryoupage #jamaican #jamaica #🇯🇲 #nyc #jamaicancomedy,7059083690624615471,localjmcan,"buss a laugh
NYc
🇯🇲6’1",0,False,https://m.tiktok.com/v/7070966105904418094.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7070966105904418094&source=h5_m,455287,874,6391,5593,45537,7070966060958206762,7070966060958206762,72,7070966060958206762,original sound - localjmcan,localjmcan,7.059083690624615e+18,localjmcan,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7070966095636630318.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1a2e99356faa6a5f68b60689c74669d0.json,False,False,,,,,[],0,0,Jamaica,#viral #meme #funny #fyp #foryoupage #jamaican #jamaica #🇯🇲 #nyc #jamaicancomedy,0,1,1,0,1,0,0,0,0,1
4,JM,7093624578580237574,1651613178,@Jahvillani,7037315561555100678,Theeadorablebrit,50k? Don’t like all my videos at once kmft,0,False,https://m.tiktok.com/v/7093624578580237574.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093624578580237574&source=h5_m,171123,145,72,392,14585,7086264752310684421,7086264752310684421,72,7086264752310684421,"original sound - otp_control (Contains music from: Bwoii Affi"" Watch Eh Style - 1Biggs Don)","Contains music from: ""Bwoii Affi"" Watch Eh Style""",6.893700174443906e+18,OTP Control,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7086264749293619974.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/614543879cadfc6e569b382661515aca.json,False,False,1Biggs Don,"Bwoii Affi"" Watch Eh Style","original sound - otp_control (Contains music from: Bwoii Affi"" Watch Eh Style - 1Biggs Don)","Contains music from: ""Bwoii Affi"" Watch Eh Style""",[],0,0,Jamaica,,0,0,0,0,0,0,0,0,0,0
